Time (S),State,Target Vel (R/S),Act Vel (R/S),Target Accel (R/S/S),Act Accel (R/S/S),Iq Current (A),Id Current (A),SMA Iq (A),Torque Set (nM),Act Torque (nM),Motor Encoder Count,Wheel Encoder Count,Hall Count,MPB Encoder Count,Faults (RAW),Spare1,Spare2,UUT Serial Number,Dataset Timestamp
290.219000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,0.012500,0.000000,1.099647,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,3,290125,T1-MX-1111-222333,11/01/2017 11:11:01
290.343000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,0.025000,0.000000,1.094819,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,6,290250,T1-MX-1111-222333,11/01/2017 11:11:01
290.466000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,1.096304,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,5,290375,T1-MX-1111-222333,11/01/2017 11:11:01
290.595000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,1.104723,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,3,290500,T1-MX-1111-222333,11/01/2017 11:11:01
290.717000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.025000,0.000000,1.098261,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,7,290625,T1-MX-1111-222333,11/01/2017 11:11:01
290.843000,0.000000,0.000000,0.038000,10.000000,10.000000,0.100000,0.100000,0.037500,0.000000,1.101126,-8735707.000000,0.000000,0.000000,-259803.000000,0.000000,3,290750,T1-MX-1111-222333,11/01/2017 11:11:01
290.969000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,0.100000,0.012500,0.000000,1.092147,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,6,290875,T1-MX-1111-222333,11/01/2017 11:11:01
291.092000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.091589,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,7,291000,T1-MX-1111-222333,11/01/2017 11:11:01
291.217000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.012500,0.000000,1.080886,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,4,291125,T1-MX-1111-222333,11/01/2017 11:11:01
291.341000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.066547,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,3,291250,T1-MX-1111-222333,11/01/2017 11:11:01
291.469000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.060152,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,291375,T1-MX-1111-222333,11/01/2017 11:11:01
291.594000,0.000000,0.000000,0.038000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.052620,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,6,291500,T1-MX-1111-222333,11/01/2017 11:11:01
291.719000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.064735,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,6,291625,T1-MX-1111-222333,11/01/2017 11:11:01
291.841000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,-0.025000,0.000000,1.042794,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,48,291750,T1-MX-1111-222333,11/01/2017 11:11:01
291.966000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,-0.012500,0.000000,1.038612,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,291875,T1-MX-1111-222333,11/01/2017 11:11:01
292.091000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,-0.012500,0.000000,1.027747,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,292000,T1-MX-1111-222333,11/01/2017 11:11:01
292.217000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.200000,0.000000,-0.037500,0.000000,1.026022,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,292125,T1-MX-1111-222333,11/01/2017 11:11:01
292.343000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,-0.037500,0.000000,1.019397,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,292250,T1-MX-1111-222333,11/01/2017 11:11:01
292.468000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.300000,-0.037500,0.000000,1.000733,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,6,292375,T1-MX-1111-222333,11/01/2017 11:11:01
292.592000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,-0.037500,0.000000,0.990526,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,6,292500,T1-MX-1111-222333,11/01/2017 11:11:01
292.717000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,-0.050000,0.000000,0.994612,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,4,292625,T1-MX-1111-222333,11/01/2017 11:11:01
292.841000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,-0.050000,0.000000,0.994771,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,292750,T1-MX-1111-222333,11/01/2017 11:11:01
292.966000,0.000000,0.000000,0.000000,10.000000,10.000000,0.300000,0.200000,-0.012500,0.000000,1.010076,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,292875,T1-MX-1111-222333,11/01/2017 11:11:01
293.093000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,0.100000,0.000000,0.000000,0.987943,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,293000,T1-MX-1111-222333,11/01/2017 11:11:01
293.217000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,0.037500,0.000000,0.994683,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,5,293125,T1-MX-1111-222333,11/01/2017 11:11:01
293.341000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,0.987133,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,4,293250,T1-MX-1111-222333,11/01/2017 11:11:01
293.466000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,0.974267,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,3,293375,T1-MX-1111-222333,11/01/2017 11:11:01
293.592000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,0.025000,0.000000,0.969740,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,293500,T1-MX-1111-222333,11/01/2017 11:11:01
293.718000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,0.971181,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,3,293625,T1-MX-1111-222333,11/01/2017 11:11:01
293.844000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,0.200000,0.062500,0.000000,0.948316,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,6,293750,T1-MX-1111-222333,11/01/2017 11:11:01
293.967000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,0.037500,0.000000,0.935440,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,7,293875,T1-MX-1111-222333,11/01/2017 11:11:01
294.091000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,0.037500,0.000000,0.941207,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,4,294000,T1-MX-1111-222333,11/01/2017 11:11:01
294.216000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.025000,0.000000,0.949029,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,3,294125,T1-MX-1111-222333,11/01/2017 11:11:01
294.341000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.025000,0.000000,0.938715,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,3,294250,T1-MX-1111-222333,11/01/2017 11:11:01
294.469000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,0.012500,0.000000,0.935952,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,3,294375,T1-MX-1111-222333,11/01/2017 11:11:01
294.592000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.025000,0.000000,0.923611,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,7,294500,T1-MX-1111-222333,11/01/2017 11:11:01
294.716000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.025000,0.000000,0.928441,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,4,294625,T1-MX-1111-222333,11/01/2017 11:11:01
294.841000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.012500,0.000000,0.909204,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,3,294750,T1-MX-1111-222333,11/01/2017 11:11:01
294.969000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.300000,-0.200000,-0.037500,0.000000,0.914032,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,3,294875,T1-MX-1111-222333,11/01/2017 11:11:01
295.094000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,-0.037500,0.000000,0.938562,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,5,295000,T1-MX-1111-222333,11/01/2017 11:11:01
295.219000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,-0.037500,0.000000,0.947630,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,7,295125,T1-MX-1111-222333,11/01/2017 11:11:01
295.342000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,-0.025000,0.000000,0.962317,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,6,295250,T1-MX-1111-222333,11/01/2017 11:11:01
295.467000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,0.000000,0.000000,0.955919,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,295375,T1-MX-1111-222333,11/01/2017 11:11:01
295.591000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.979225,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,295500,T1-MX-1111-222333,11/01/2017 11:11:01
295.717000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.979489,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,295625,T1-MX-1111-222333,11/01/2017 11:11:01
295.842000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.980782,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,295750,T1-MX-1111-222333,11/01/2017 11:11:01
295.968000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.300000,0.037500,0.000000,0.998174,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,5,295875,T1-MX-1111-222333,11/01/2017 11:11:01
296.091000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,0.012500,0.000000,0.994697,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,6,296000,T1-MX-1111-222333,11/01/2017 11:11:01
296.217000,0.000000,0.000000,0.000000,10.000000,10.000000,0.200000,0.000000,0.037500,0.000000,1.013034,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,296125,T1-MX-1111-222333,11/01/2017 11:11:01
296.341000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,0.012500,0.000000,1.029530,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,296250,T1-MX-1111-222333,11/01/2017 11:11:01
296.468000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,-0.012500,0.000000,1.027369,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,296375,T1-MX-1111-222333,11/01/2017 11:11:01
296.593000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,-0.012500,0.000000,1.029639,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,6,296500,T1-MX-1111-222333,11/01/2017 11:11:01
296.717000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,-0.012500,0.000000,1.028654,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,6,296625,T1-MX-1111-222333,11/01/2017 11:11:01
296.841000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,0.200000,0.000000,0.000000,1.041213,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,296750,T1-MX-1111-222333,11/01/2017 11:11:01
296.967000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.019127,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,296875,T1-MX-1111-222333,11/01/2017 11:11:01
297.092000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,0.000000,0.000000,1.041001,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,4,297000,T1-MX-1111-222333,11/01/2017 11:11:01
297.219000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,0.100000,-0.012500,0.000000,1.035357,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,297125,T1-MX-1111-222333,11/01/2017 11:11:01
297.344000,0.000000,0.000000,0.038000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.030549,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,7,297250,T1-MX-1111-222333,11/01/2017 11:11:01
297.467000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.012500,0.000000,1.040951,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,7,297375,T1-MX-1111-222333,11/01/2017 11:11:01
297.592000,0.000000,0.000000,0.038000,10.000000,10.000000,0.200000,0.000000,0.037500,0.000000,1.034066,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,4,297500,T1-MX-1111-222333,11/01/2017 11:11:01
297.717000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,1.050198,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,297625,T1-MX-1111-222333,11/01/2017 11:11:01
297.841000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,0.037500,0.000000,1.029721,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,4,297750,T1-MX-1111-222333,11/01/2017 11:11:01
297.968000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,0.025000,0.000000,1.040006,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,297875,T1-MX-1111-222333,11/01/2017 11:11:01
298.092000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,1.045631,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,5,298000,T1-MX-1111-222333,11/01/2017 11:11:01
298.217000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.025000,0.000000,1.050961,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,4,298125,T1-MX-1111-222333,11/01/2017 11:11:01
298.341000,0.000000,0.000000,0.000000,10.000000,10.000000,0.300000,-0.100000,0.062500,0.000000,1.070727,-8735707.000000,0.000000,0.000000,-259803.000000,0.000000,3,298250,T1-MX-1111-222333,11/01/2017 11:11:01
298.467000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,0.100000,0.075000,0.000000,1.060181,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,3,298375,T1-MX-1111-222333,11/01/2017 11:11:01
298.593000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.050000,0.000000,1.078465,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,3,298500,T1-MX-1111-222333,11/01/2017 11:11:01
298.719000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.050000,0.000000,1.078929,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,6,298625,T1-MX-1111-222333,11/01/2017 11:11:01
298.842000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,1.098446,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,7,298750,T1-MX-1111-222333,11/01/2017 11:11:01
298.967000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.050000,0.000000,1.106716,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,3,298875,T1-MX-1111-222333,11/01/2017 11:11:01
299.092000,0.000000,0.000000,0.000000,10.000000,10.000000,0.200000,0.000000,0.075000,0.000000,1.092756,-8735707.000000,0.000000,0.000000,-259803.000000,0.000000,3,299000,T1-MX-1111-222333,11/01/2017 11:11:01
299.217000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.075000,0.000000,1.100560,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,3,299125,T1-MX-1111-222333,11/01/2017 11:11:01
299.349000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,1.082457,-8735707.000000,0.000000,0.000000,-259803.000000,0.000000,3,299250,T1-MX-1111-222333,11/01/2017 11:11:01
299.467000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.025000,0.000000,1.084642,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,12,299375,T1-MX-1111-222333,11/01/2017 11:11:01
299.592000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,0.200000,0.037500,0.000000,1.088571,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,4,299500,T1-MX-1111-222333,11/01/2017 11:11:01
299.716000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,1.067454,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,3,299625,T1-MX-1111-222333,11/01/2017 11:11:01
299.842000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,1.077463,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,16,299750,T1-MX-1111-222333,11/01/2017 11:11:01
299.969000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,0.050000,0.000000,1.060087,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,4,299875,T1-MX-1111-222333,11/01/2017 11:11:01
300.094000,0.000000,0.000000,0.038000,10.000000,10.000000,0.100000,0.200000,0.037500,0.000000,1.048640,-8735708.000000,0.000000,0.000000,-259803.000000,0.000000,7,300000,T1-MX-1111-222333,11/01/2017 11:11:01
300.218000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.037500,0.000000,1.036121,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,7,300125,T1-MX-1111-222333,11/01/2017 11:11:01
300.342000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,-0.100000,0.050000,0.000000,1.033059,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,5,300250,T1-MX-1111-222333,11/01/2017 11:11:01
300.467000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,0.037500,0.000000,1.037132,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,4,300375,T1-MX-1111-222333,11/01/2017 11:11:01
300.592000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.025000,0.000000,1.018068,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,4,300500,T1-MX-1111-222333,11/01/2017 11:11:01
300.720000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.025000,0.000000,1.004648,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,300625,T1-MX-1111-222333,11/01/2017 11:11:01
300.843000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,0.100000,0.037500,0.000000,0.995672,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,8,300750,T1-MX-1111-222333,11/01/2017 11:11:01
300.967000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,0.012500,0.000000,1.001022,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,6,300875,T1-MX-1111-222333,11/01/2017 11:11:01
301.091000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.017256,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,301000,T1-MX-1111-222333,11/01/2017 11:11:01
301.217000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.200000,0.000000,-0.025000,0.000000,0.996593,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,301125,T1-MX-1111-222333,11/01/2017 11:11:01
301.341000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.300000,-0.037500,0.000000,1.006838,-8735709.000000,0.000000,0.000000,-259803.000000,0.000000,3,301250,T1-MX-1111-222333,11/01/2017 11:11:01
301.468000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,-0.037500,0.000000,0.980934,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,301375,T1-MX-1111-222333,11/01/2017 11:11:01
301.592000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,-0.037500,0.000000,0.989467,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,6,301500,T1-MX-1111-222333,11/01/2017 11:11:01
301.716000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.100000,-0.200000,-0.050000,0.000000,0.985020,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,5,301625,T1-MX-1111-222333,11/01/2017 11:11:01
301.841000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,0.100000,-0.050000,0.000000,0.982239,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,301750,T1-MX-1111-222333,11/01/2017 11:11:01
301.967000,0.000000,0.000000,0.000000,10.000000,10.000000,0.100000,0.200000,-0.025000,0.000000,0.976352,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,3,301875,T1-MX-1111-222333,11/01/2017 11:11:01
302.093000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,0.000000,-0.025000,0.000000,0.955097,-8735710.000000,0.000000,0.000000,-259803.000000,0.000000,4,302000,T1-MX-1111-222333,11/01/2017 11:11:01
302.219000,0.000000,0.000000,0.000000,10.000000,10.000000,-0.200000,0.000000,-0.025000,0.000000,0.961679,-8735711.000000,0.000000,0.000000,-259803.000000,0.000000,5,302125,T1-MX-1111-222333,11/01/2017 11:11:01
